date,year,month,month_name,admin1,governorate,gov_pcode,event_type,events,fatalities
2024-06-01,2024,6,June,West Bank,Bethlehem,PS0145,civilian_targeting,5,0
2024-06-01,2024,6,June,West Bank,Al Quds,PS0140,civilian_targeting,13,0
2024-06-01,2024,6,June,West Bank,Hebron,PS0150,civilian_targeting,35,0
2024-06-01,2024,6,June,West Bank,Tulkarm,PS0110,civilian_targeting,6,0
2024-06-01,2024,6,June,West Bank,Tubas,PS0105,civilian_targeting,3,0
2024-07-01,2024,7,July,West Bank,Jenin,PS0101,civilian_targeting,17,0
2024-07-01,2024,7,July,West Bank,Jericho,PS0135,civilian_targeting,6,0
2024-07-01,2024,7,July,West Bank,Qalqilya,PS0120,civilian_targeting,16,0
2024-07-01,2024,7,July,West Bank,Salfit,PS0125,civilian_targeting,10,0
2024-07-01,2024,7,July,West Bank,Nablus,PS0115,civilian_targeting,37,0
2024-07-01,2024,7,July,West Bank,Ramallah and Al Bireh,PS0130,civilian_targeting,46,2
2024-07-01,2024,7,July,West Bank,Bethlehem,PS0145,civilian_targeting,16,0
2024-07-01,2024,7,July,West Bank,Al Quds,PS0140,civilian_targeting,11,0
2024-07-01,2024,7,July,West Bank,Hebron,PS0150,civilian_targeting,43,1
2024-07-01,2024,7,July,West Bank,Tulkarm,PS0110,civilian_targeting,12,0
2024-07-01,2024,7,July,West Bank,Tubas,PS0105,civilian_targeting,2,1
2024-08-01,2024,8,August,West Bank,Jenin,PS0101,civilian_targeting,8,0
2024-08-01,2024,8,August,West Bank,Jericho,PS0135,civilian_targeting,10,0
2024-08-01,2024,8,August,West Bank,Qalqilya,PS0120,civilian_targeting,23,2
2024-08-01,2024,8,August,West Bank,Salfit,PS0125,civilian_targeting,24,2
2024-08-01,2024,8,August,West Bank,Nablus,PS0115,civilian_targeting,38,0
2024-08-01,2024,8,August,West Bank,Ramallah and Al Bireh,PS0130,civilian_targeting,33,1
2024-08-01,2024,8,August,West Bank,Bethlehem,PS0145,civilian_targeting,15,1
2024-08-01,2024,8,August,West Bank,Al Quds,PS0140,civilian_targeting,7,1
2024-08-01,2024,8,August,West Bank,Hebron,PS0150,civilian_targeting,34,1
2024-08-01,2024,8,August,West Bank,Tulkarm,PS0110,civilian_targeting,15,0
2024-08-01,2024,8,August,West Bank,Tubas,PS0105,civilian_targeting,10,1
2024-09-01,2024,9,September,West Bank,Jenin,PS0101,civilian_targeting,14,3
2024-09-01,2024,9,September,West Bank,Jericho,PS0135,civilian_targeting,11,4
2024-09-01,2024,9,September,West Bank,Qalqilya,PS0120,civilian_targeting,13,0
2024-09-01,2024,9,September,West Bank,Salfit,PS0125,civilian_targeting,9,0
2024-09-01,2024,9,September,West Bank,Nablus,PS0115,civilian_targeting,31,2
2024-09-01,2024,9,September,West Bank,Ramallah and Al Bireh,PS0130,civilian_targeting,23,2
2024-09-01,2024,9,September,West Bank,Bethlehem,PS0145,civilian_targeting,19,0
2024-09-01,2024,9,September,West Bank,Al Quds,PS0140,civilian_targeting,6,0
2024-09-01,2024,9,September,West Bank,Hebron,PS0150,civilian_targeting,48,1
2024-09-01,2024,9,September,West Bank,Tulkarm,PS0110,civilian_targeting,6,1
2024-09-01,2024,9,September,West Bank,Tubas,PS0105,civilian_targeting,6,1
2024-10-01,2024,10,October,West Bank,Jenin,PS0101,civilian_targeting,17,1
2024-10-01,2024,10,October,West Bank,Jericho,PS0135,civilian_targeting,4,1
2024-10-01,2024,10,October,West Bank,Qalqilya,PS0120,civilian_targeting,12,1
2024-10-01,2024,10,October,West Bank,Salfit,PS0125,civilian_targeting,23,0
2024-10-01,2024,10,October,West Bank,Nablus,PS0115,civilian_targeting,77,0
2024-10-01,2024,10,October,West Bank,Ramallah and Al Bireh,PS0130,civilian_targeting,36,0
2024-10-01,2024,10,October,West Bank,Bethlehem,PS0145,civilian_targeting,20,0
2024-10-01,2024,10,October,West Bank,Al Quds,PS0140,civilian_targeting,12,0
2024-10-01,2024,10,October,West Bank,Hebron,PS0150,civilian_targeting,33,1
2024-10-01,2024,10,October,West Bank,Tulkarm,PS0110,civilian_targeting,23,1
2024-10-01,2024,10,October,West Bank,Tubas,PS0105,civilian_targeting,9,0
2024-11-01,2024,11,November,West Bank,Jenin,PS0101,civilian_targeting,5,0
2024-11-01,2024,11,November,West Bank,Jericho,PS0135,civilian_targeting,4,0
2024-11-01,2024,11,November,West Bank,Qalqilya,PS0120,civilian_targeting,10,0
2024-11-01,2024,11,November,West Bank,Salfit,PS0125,civilian_targeting,21,1
2024-11-01,2024,11,November,West Bank,Nablus,PS0115,civilian_targeting,28,1
2024-11-01,2024,11,November,West Bank,Ramallah and Al Bireh,PS0130,civilian_targeting,22,0
2024-11-01,2024,11,November,West Bank,Bethlehem,PS0145,civilian_targeting,14,0
2024-11-01,2024,11,November,West Bank,Al Quds,PS0140,civilian_targeting,10,1
2024-11-01,2024,11,November,West Bank,Hebron,PS0150,civilian_targeting,34,0
2024-11-01,2024,11,November,West Bank,Tulkarm,PS0110,civilian_targeting,12,0
2024-11-01,2024,11,November,West Bank,Tubas,PS0105,civilian_targeting,2,0
2024-12-01,2024,12,December,West Bank,Jenin,PS0101,civilian_targeting,5,2
2024-12-01,2024,12,December,West Bank,Jericho,PS0135,civilian_targeting,6,0
2024-12-01,2024,12,December,West Bank,Qalqilya,PS0120,civilian_targeting,8,2
2024-12-01,2024,12,December,West Bank,Salfit,PS0125,civilian_targeting,9,0
2024-12-01,2024,12,December,West Bank,Nablus,PS0115,civilian_targeting,22,1
2024-12-01,2024,12,December,West Bank,Ramallah and Al Bireh,PS0130,civilian_targeting,21,0
2024-12-01,2024,12,December,West Bank,Bethlehem,PS0145,civilian_targeting,11,2
2024-12-01,2024,12,December,West Bank,Al Quds,PS0140,civilian_targeting,7,1
2024-12-01,2024,12,December,West Bank,Hebron,PS0150,civilian_targeting,19,0
2024-12-01,2024,12,December,West Bank,Tulkarm,PS0110,civilian_targeting,3,0
2024-12-01,2024,12,December,West Bank,Tubas,PS0105,civilian_targeting,7,0
2025-01-01,2025,1,January,West Bank,Jenin,PS0101,civilian_targeting,12,2
2025-01-01,2025,1,January,West Bank,Jericho,PS0135,civilian_targeting,10,0
2025-01-01,2025,1,January,West Bank,Qalqilya,PS0120,civilian_targeting,32,3
2025-01-01,2025,1,January,West Bank,Salfit,PS0125,civilian_targeting,32,0
2025-01-01,2025,1,January,West Bank,Nablus,PS0115,civilian_targeting,59,0
2025-01-01,2025,1,January,West Bank,Ramallah and Al Bireh,PS0130,civilian_targeting,41,0
2025-01-01,2025,1,January,West Bank,Bethlehem,PS0145,civilian_targeting,17,0
2025-01-01,2025,1,January,West Bank,Al Quds,PS0140,civilian_targeting,7,1
2025-01-01,2025,1,January,West Bank,Hebron,PS0150,civilian_targeting,37,0
2025-01-01,2025,1,January,West Bank,Tulkarm,PS0110,civilian_targeting,4,0
2025-01-01,2025,1,January,West Bank,Tubas,PS0105,civilian_targeting,7,0
2025-02-01,2025,2,February,West Bank,Jenin,PS0101,civilian_targeting,36,1
2025-02-01,2025,2,February,West Bank,Jericho,PS0135,civilian_targeting,8,0
2025-02-01,2025,2,February,West Bank,Qalqilya,PS0120,civilian_targeting,12,2
2025-02-01,2025,2,February,West Bank,Salfit,PS0125,civilian_targeting,12,0
2025-02-01,2025,2,February,West Bank,Nablus,PS0115,civilian_targeting,27,0
2025-02-01,2025,2,February,West Bank,Ramallah and Al Bireh,PS0130,civilian_targeting,25,0
2025-02-01,2025,2,February,West Bank,Bethlehem,PS0145,civilian_targeting,16,0
2025-02-01,2025,2,February,West Bank,Al Quds,PS0140,civilian_targeting,11,0
2025-02-01,2025,2,February,West Bank,Hebron,PS0150,civilian_targeting,22,1
2025-02-01,2025,2,February,West Bank,Tulkarm,PS0110,civilian_targeting,35,3
2025-02-01,2025,2,February,West Bank,Tubas,PS0105,civilian_targeting,18,0
2025-03-01,2025,3,March,West Bank,Jenin,PS0101,civilian_targeting,35,2
2025-03-01,2025,3,March,West Bank,Jericho,PS0135,civilian_targeting,4,0
2025-03-01,2025,3,March,West Bank,Qalqilya,PS0120,civilian_targeting,14,0
2025-03-01,2025,3,March,West Bank,Salfit,PS0125,civilian_targeting,15,0
2025-03-01,2025,3,March,West Bank,Nablus,PS0115,civilian_targeting,45,1
2025-03-01,2025,3,March,West Bank,Ramallah and Al Bireh,PS0130,civilian_targeting,23,0
2025-03-01,2025,3,March,West Bank,Bethlehem,PS0145,civilian_targeting,12,0
2025-03-01,2025,3,March,West Bank,Al Quds,PS0140,civilian_targeting,16,0
2025-03-01,2025,3,March,West Bank,Hebron,PS0150,civilian_targeting,45,0
2025-03-01,2025,3,March,West Bank,Tulkarm,PS0110,civilian_targeting,34,0
2025-03-01,2025,3,March,West Bank,Tubas,PS0105,civilian_targeting,6,0
2025-04-01,2025,4,April,West Bank,Jenin,PS0101,civilian_targeting,29,1
2025-04-01,2025,4,April,West Bank,Jericho,PS0135,civilian_targeting,11,0
2025-04-01,2025,4,April,West Bank,Qalqilya,PS0120,civilian_targeting,7,0
2025-04-01,2025,4,April,West Bank,Salfit,PS0125,civilian_targeting,24,0
2025-04-01,2025,4,April,West Bank,Nablus,PS0115,civilian_targeting,26,0
2025-04-01,2025,4,April,West Bank,Ramallah and Al Bireh,PS0130,civilian_targeting,30,3
2025-04-01,2025,4,April,West Bank,Bethlehem,PS0145,civilian_targeting,23,1
2025-04-01,2025,4,April,West Bank,Al Quds,PS0140,civilian_targeting,16,0
2025-04-01,2025,4,April,West Bank,Hebron,PS0150,civilian_targeting,31,0
2025-04-01,2025,4,April,West Bank,Tulkarm,PS0110,civilian_targeting,38,0
2025-04-01,2025,4,April,West Bank,Tubas,PS0105,civilian_targeting,11,0
2025-05-01,2025,5,May,West Bank,Jenin,PS0101,civilian_targeting,39,0
2025-05-01,2025,5,May,West Bank,Jericho,PS0135,civilian_targeting,13,0
2025-05-01,2025,5,May,West Bank,Qalqilya,PS0120,civilian_targeting,9,0
2025-05-01,2025,5,May,West Bank,Salfit,PS0125,civilian_targeting,36,1
2025-05-01,2025,5,May,West Bank,Nablus,PS0115,civilian_targeting,36,0
2025-05-01,2025,5,May,West Bank,Ramallah and Al Bireh,PS0130,civilian_targeting,31,0
2025-05-01,2025,5,May,West Bank,Bethlehem,PS0145,civilian_targeting,21,0
2025-05-01,2025,5,May,West Bank,Al Quds,PS0140,civilian_targeting,9,0
2025-05-01,2025,5,May,West Bank,Hebron,PS0150,civilian_targeting,35,0
2025-05-01,2025,5,May,West Bank,Tulkarm,PS0110,civilian_targeting,36,0
2025-05-01,2025,5,May,West Bank,Tubas,PS0105,civilian_targeting,9,0
2025-06-01,2025,6,June,West Bank,Jenin,PS0101,civilian_targeting,35,0
2025-06-01,2025,6,June,West Bank,Jericho,PS0135,civilian_targeting,2,0
2025-06-01,2025,6,June,West Bank,Qalqilya,PS0120,civilian_targeting,7,0
2025-06-01,2025,6,June,West Bank,Salfit,PS0125,civilian_targeting,9,0
2025-06-01,2025,6,June,West Bank,Nablus,PS0115,civilian_targeting,47,0
2025-06-01,2025,6,June,West Bank,Ramallah and Al Bireh,PS0130,civilian_targeting,36,4
2025-06-01,2025,6,June,West Bank,Bethlehem,PS0145,civilian_targeting,12,0
2025-06-01,2025,6,June,West Bank,Al Quds,PS0140,civilian_targeting,20,1
2025-06-01,2025,6,June,West Bank,Hebron,PS0150,civilian_targeting,31,2
2025-06-01,2025,6,June,West Bank,Tulkarm,PS0110,civilian_targeting,38,0
2025-06-01,2025,6,June,West Bank,Tubas,PS0105,civilian_targeting,8,0
2025-07-01,2025,7,July,West Bank,Jenin,PS0101,civilian_targeting,36,2
2025-07-01,2025,7,July,West Bank,Jericho,PS0135,civilian_targeting,8,0
2025-07-01,2025,7,July,West Bank,Qalqilya,PS0120,civilian_targeting,5,0
2025-07-01,2025,7,July,West Bank,Salfit,PS0125,civilian_targeting,12,0
2025-07-01,2025,7,July,West Bank,Nablus,PS0115,civilian_targeting,38,0
2025-07-01,2025,7,July,West Bank,Ramallah and Al Bireh,PS0130,civilian_targeting,39,3
2025-07-01,2025,7,July,West Bank,Bethlehem,PS0145,civilian_targeting,32,0
2025-07-01,2025,7,July,West Bank,Al Quds,PS0140,civilian_targeting,17,0
2025-07-01,2025,7,July,West Bank,Hebron,PS0150,civilian_targeting,38,3
2025-07-01,2025,7,July,West Bank,Tulkarm,PS0110,civilian_targeting,42,1
2025-07-01,2025,7,July,West Bank,Tubas,PS0105,civilian_targeting,10,0
2025-08-01,2025,8,August,West Bank,Jenin,PS0101,civilian_targeting,38,0
2025-08-01,2025,8,August,West Bank,Jericho,PS0135,civilian_targeting,11,0
2025-08-01,2025,8,August,West Bank,Qalqilya,PS0120,civilian_targeting,0,0
2025-08-01,2025,8,August,West Bank,Salfit,PS0125,civilian_targeting,17,0
2025-08-01,2025,8,August,West Bank,Nablus,PS0115,civilian_targeting,26,1
2025-08-01,2025,8,August,West Bank,Ramallah and Al Bireh,PS0130,civilian_targeting,33,0
2025-08-01,2025,8,August,West Bank,Bethlehem,PS0145,civilian_targeting,13,0
2025-08-01,2025,8,August,West Bank,Al Quds,PS0140,civilian_targeting,13,0
2025-08-01,2025,8,August,West Bank,Hebron,PS0150,civilian_targeting,49,0
2025-08-01,2025,8,August,West Bank,Tulkarm,PS0110,civilian_targeting,32,0
2025-08-01,2025,8,August,West Bank,Tubas,PS0105,civilian_targeting,11,0
2025-09-01,2025,9,September,West Bank,Jenin,PS0101,civilian_targeting,40,2
2025-09-01,2025,9,September,West Bank,Jericho,PS0135,civilian_targeting,11,0
2025-09-01,2025,9,September,West Bank,Qalqilya,PS0120,civilian_targeting,13,0
2025-09-01,2025,9,September,West Bank,Salfit,PS0125,civilian_targeting,17,0
2025-09-01,2025,9,September,West Bank,Nablus,PS0115,civilian_targeting,49,1
2025-09-01,2025,9,September,West Bank,Ramallah and Al Bireh,PS0130,civilian_targeting,48,0
2025-09-01,2025,9,September,West Bank,Bethlehem,PS0145,civilian_targeting,17,0
2025-09-01,2025,9,September,West Bank,Al Quds,PS0140,civilian_targeting,19,9
2025-09-01,2025,9,September,West Bank,Hebron,PS0150,civilian_targeting,31,0
2025-09-01,2025,9,September,West Bank,Tulkarm,PS0110,civilian_targeting,31,0
2025-09-01,2025,9,September,West Bank,Tubas,PS0105,civilian_targeting,12,0
2025-10-01,2025,10,October,West Bank,Jenin,PS0101,civilian_targeting,46,0
2025-10-01,2025,10,October,West Bank,Jericho,PS0135,civilian_targeting,6,0
2025-10-01,2025,10,October,West Bank,Qalqilya,PS0120,civilian_targeting,17,0
2025-10-01,2025,10,October,West Bank,Salfit,PS0125,civilian_targeting,33,0
2025-10-01,2025,10,October,West Bank,Nablus,PS0115,civilian_targeting,92,1
2025-10-01,2025,10,October,West Bank,Ramallah and Al Bireh,PS0130,civilian_targeting,77,1
2025-10-01,2025,10,October,West Bank,Bethlehem,PS0145,civilian_targeting,16,0
2025-10-01,2025,10,October,West Bank,Al Quds,PS0140,civilian_targeting,34,1
2025-10-01,2025,10,October,West Bank,Hebron,PS0150,civilian_targeting,48,0
2025-10-01,2025,10,October,West Bank,Tulkarm,PS0110,civilian_targeting,44,0
2025-10-01,2025,10,October,West Bank,Tubas,PS0105,civilian_targeting,7,0
2025-11-01,2025,11,November,West Bank,Jenin,PS0101,civilian_targeting,37,0
2025-11-01,2025,11,November,West Bank,Jericho,PS0135,civilian_targeting,6,0
2025-11-01,2025,11,November,West Bank,Qalqilya,PS0120,civilian_targeting,10,0
2025-11-01,2025,11,November,West Bank,Salfit,PS0125,civilian_targeting,18,0
2025-11-01,2025,11,November,West Bank,Nablus,PS0115,civilian_targeting,51,0
2025-11-01,2025,11,November,West Bank,Ramallah and Al Bireh,PS0130,civilian_targeting,43,1
2025-11-01,2025,11,November,West Bank,Bethlehem,PS0145,civilian_targeting,19,3
2025-11-01,2025,11,November,West Bank,Al Quds,PS0140,civilian_targeting,38,0
2025-11-01,2025,11,November,West Bank,Hebron,PS0150,civilian_targeting,46,2
2025-11-01,2025,11,November,West Bank,Tulkarm,PS0110,civilian_targeting,38,0
2025-11-01,2025,11,November,West Bank,Tubas,PS0105,civilian_targeting,11,0
2025-12-01,2025,12,December,West Bank,Jenin,PS0101,civilian_targeting,33,0
2025-12-01,2025,12,December,West Bank,Jericho,PS0135,civilian_targeting,20,0
2025-12-01,2025,12,December,West Bank,Qalqilya,PS0120,civilian_targeting,9,0
2025-12-01,2025,12,December,West Bank,Salfit,PS0125,civilian_targeting,19,0
2025-12-01,2025,12,December,West Bank,Nablus,PS0115,civilian_targeting,43,1
2025-12-01,2025,12,December,West Bank,Ramallah and Al Bireh,PS0130,civilian_targeting,38,0
2025-12-01,2025,12,December,West Bank,Bethlehem,PS0145,civilian_targeting,25,1
2025-12-01,2025,12,December,West Bank,Al Quds,PS0140,civilian_targeting,41,0
2025-12-01,2025,12,December,West Bank,Hebron,PS0150,civilian_targeting,40,0
2025-12-01,2025,12,December,West Bank,Tulkarm,PS0110,civilian_targeting,34,0
2025-12-01,2025,12,December,West Bank,Tubas,PS0105,civilian_targeting,6,0
2026-01-01,2026,1,January,West Bank,Jenin,PS0101,civilian_targeting,13,0
2026-01-01,2026,1,January,West Bank,Jericho,PS0135,civilian_targeting,12,0
2026-01-01,2026,1,January,West Bank,Qalqilya,PS0120,civilian_targeting,11,0
2026-01-01,2026,1,January,West Bank,Salfit,PS0125,civilian_targeting,11,0
2026-01-01,2026,1,January,West Bank,Nablus,PS0115,civilian_targeting,71,2
2026-01-01,2026,1,January,West Bank,Ramallah and Al Bireh,PS0130,civilian_targeting,52,1
2026-01-01,2026,1,January,West Bank,Bethlehem,PS0145,civilian_targeting,19,0
2026-01-01,2026,1,January,West Bank,Al Quds,PS0140,civilian_targeting,25,0
2026-01-01,2026,1,January,West Bank,Hebron,PS0150,civilian_targeting,50,1
2026-01-01,2026,1,January,West Bank,Tulkarm,PS0110,civilian_targeting,14,0
2026-01-01,2026,1,January,West Bank,Tubas,PS0105,civilian_targeting,17,0
2026-02-01,2026,2,February,West Bank,Jenin,PS0101,civilian_targeting,8,0
2026-02-01,2026,2,February,West Bank,Jericho,PS0135,civilian_targeting,3,0
2026-02-01,2026,2,February,West Bank,Qalqilya,PS0120,civilian_targeting,12,4
2026-02-01,2026,2,February,West Bank,Salfit,PS0125,civilian_targeting,14,0
2026-02-01,2026,2,February,West Bank,Nablus,PS0115,civilian_targeting,51,1
2026-02-01,2026,2,February,West Bank,Ramallah and Al Bireh,PS0130,civilian_targeting,45,0
2026-02-01,2026,2,February,West Bank,Bethlehem,PS0145,civilian_targeting,20,0
2026-02-01,2026,2,February,West Bank,Al Quds,PS0140,civilian_targeting,31,0
2026-02-01,2026,2,February,West Bank,Hebron,PS0150,civilian_targeting,51,0
2026-02-01,2026,2,February,West Bank,Tulkarm,PS0110,civilian_targeting,8,0
2026-02-01,2026,2,February,West Bank,Tubas,PS0105,civilian_targeting,21,2
2026-03-01,2026,3,March,West Bank,Jenin,PS0101,civilian_targeting,6,0
2026-03-01,2026,3,March,West Bank,Jericho,PS0135,civilian_targeting,7,0
2026-03-01,2026,3,March,West Bank,Qalqilya,PS0120,civilian_targeting,12,0
2026-03-01,2026,3,March,West Bank,Salfit,PS0125,civilian_targeting,34,0
2026-03-01,2026,3,March,West Bank,Nablus,PS0115,civilian_targeting,91,2
2026-03-01,2026,3,March,West Bank,Ramallah and Al Bireh,PS0130,civilian_targeting,41,5
2026-03-01,2026,3,March,West Bank,Bethlehem,PS0145,civilian_targeting,22,1
2026-03-01,2026,3,March,West Bank,Al Quds,PS0140,civilian_targeting,29,1
2026-03-01,2026,3,March,West Bank,Hebron,PS0150,civilian_targeting,65,6
2026-03-01,2026,3,March,West Bank,Tulkarm,PS0110,civilian_targeting,13,0
2026-03-01,2026,3,March,West Bank,Tubas,PS0105,civilian_targeting,32,4
2026-04-01,2026,4,April,West Bank,Jenin,PS0101,civilian_targeting,12,0
2026-04-01,2026,4,April,West Bank,Jericho,PS0135,civilian_targeting,4,0
2026-04-01,2026,4,April,West Bank,Qalqilya,PS0120,civilian_targeting,11,1
2026-04-01,2026,4,April,West Bank,Salfit,PS0125,civilian_targeting,11,0
2026-04-01,2026,4,April,West Bank,Nablus,PS0115,civilian_targeting,58,0
2026-04-01,2026,4,April,West Bank,Ramallah and Al Bireh,PS0130,civilian_targeting,36,0
2026-04-01,2026,4,April,West Bank,Bethlehem,PS0145,civilian_targeting,20,0
2026-04-01,2026,4,April,West Bank,Al Quds,PS0140,civilian_targeting,9,0
2026-04-01,2026,4,April,West Bank,Hebron,PS0150,civilian_targeting,38,0
2026-04-01,2026,4,April,West Bank,Tulkarm,PS0110,civilian_targeting,8,0
2026-04-01,2026,4,April,West Bank,Tubas,PS0105,civilian_targeting,9,0
2016-01-01,2016,1,January,West Bank,Jenin,PS0101,demonstrations,0,0
2016-01-01,2016,1,January,West Bank,Jericho,PS0135,demonstrations,0,0
2016-01-01,2016,1,January,West Bank,Qalqilya,PS0120,demonstrations,2,0
2016-01-01,2016,1,January,West Bank,Salfit,PS0125,demonstrations,0,0
2016-01-01,2016,1,January,West Bank,Nablus,PS0115,demonstrations,0,0
2016-01-01,2016,1,January,West Bank,Ramallah and Al Bireh,PS0130,demonstrations,6,0
2016-01-01,2016,1,January,West Bank,Bethlehem,PS0145,demonstrations,4,0
2016-01-01,2016,1,January,West Bank,Al Quds,PS0140,demonstrations,4,0
2016-01-01,2016,1,January,West Bank,Hebron,PS0150,demonstrations,1,0
2016-01-01,2016,1,January,West Bank,Tulkarm,PS0110,demonstrations,0,0
2016-01-01,2016,1,January,West Bank,Tubas,PS0105,demonstrations,0,0
2016-02-01,2016,2,February,West Bank,Jenin,PS0101,demonstrations,0,0
2016-02-01,2016,2,February,West Bank,Jericho,PS0135,demonstrations,0,0
2016-02-01,2016,2,February,West Bank,Qalqilya,PS0120,demonstrations,2,0
2016-02-01,2016,2,February,West Bank,Salfit,PS0125,demonstrations,0,0
2016-02-01,2016,2,February,West Bank,Nablus,PS0115,demonstrations,0,0
2016-02-01,2016,2,February,West Bank,Ramallah and Al Bireh,PS0130,demonstrations,10,0
2016-02-01,2016,2,February,West Bank,Bethlehem,PS0145,demonstrations,0,0
2016-02-01,2016,2,February,West Bank,Al Quds,PS0140,demonstrations,2,0
2016-02-01,2016,2,February,West Bank,Hebron,PS0150,demonstrations,4,0
2016-02-01,2016,2,February,West Bank,Tulkarm,PS0110,demonstrations,0,0
2016-02-01,2016,2,February,West Bank,Tubas,PS0105,demonstrations,0,0
2016-03-01,2016,3,March,West Bank,Jenin,PS0101,demonstrations,1,0
2016-03-01,2016,3,March,West Bank,Jericho,PS0135,demonstrations,0,0
2016-03-01,2016,3,March,West Bank,Qalqilya,PS0120,demonstrations,5,0
2016-03-01,2016,3,March,West Bank,Salfit,PS0125,demonstrations,0,0
